message,IsSpam,url_count,email_count,phone_count,len
gettin rdy to ship comp,0,0,0,0,23
i am in hospital da. . i will return home in evening,0,0,0,0,52
piss is talking is someone that realise u that point this at is it.(now read it backwards),0,0,0,0,90
think + da. you wil do.,0,0,0,0,23
i'm awake oh. what's up.,0,0,0,0,24
good afternoon my boytoy. how goes that walking here and there day ? did you get that police abstract? are you still out and about? i wake and miss you babe,0,0,0,0,156
how much u trying to get?,0,0,0,0,25
"come around  &lt;decimal&gt; pm vikky..i'm otside nw, il come by tht time",0,0,0,0,73
tell me again what your address is,0,0,0,0,34
"honeybee said: *i'm d sweetest in d world* god laughed &amp; said: *wait,u havnt met d person reading this msg* moral: even god can crack jokes! gm+gn+ge+gn:)",0,0,0,0,158
should i buy him a blackberry bold 2 or torch. should i buy him new or used. let me know. plus are you saying i should buy the  &lt;#&gt; g wifi ipad. and what are you saying about the about the  &lt;#&gt; g?,0,0,0,0,208
but you were together so you should be thinkin about him,0,0,0,0,56
hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,0,0,0,0,112
at what time should i come tomorrow,0,0,0,0,35
wanna have a laugh? try chit-chat on your mobile now! logon by txting the word: chat and send it to no: 8883 cm po box 4217 london w1a 6zf 16+ 118p/msg rcvd,1,0,0,0,156
\cha quiteamuzing thatåõscool babe,0,0,0,0,34
omg how did u know what i ate?,0,0,0,0,30
"\urgent! this is the 2nd attempt to contact u!u have won å£1000call b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. maxå£7. 50\""""",1,0,0,1,136
:( but your not here....,0,0,0,0,24
not directly behind... abt 4 rows behind ì_...,0,0,0,0,46
congratulations ur awarded 500 of cd vouchers or 125gift guaranteed & free entry 2 100 wkly draw txt music to 87066,1,0,0,0,115
"had your contract mobile 11 mnths? latest motorola, nokia etc. all free! double mins & text on orange tariffs. text yes for callback, no to remove from records",1,0,0,0,159
"urgent! call from your landline. your complimentary 4* ibiza holiday or 10,000 cash await collection sae t&cs po box 434 sk3 8wp 150 ppm 18+",1,0,0,1,140
no plans yet. what are you doing ?,0,0,0,0,34
hi ....my engagement has been fixd on  &lt;#&gt; th of next month. i know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,0,0,0,0,142
not course. only maths one day one chapter with in one month we can finish.,0,0,0,0,75
wow didn't think it was that common. i take it all back ur not a freak! unless u chop it off:-),0,0,0,0,95
"for ur chance to win a å£250 wkly shopping spree txt: shop to 80878. t's&c's www.txt-2-shop.com custcare, 1x150p/wk",1,0,0,1,115
noooooooo please. last thing i need is stress. for once in your life be fair.,0,0,0,0,77
u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on-stopsms-150ppm,1,0,0,2,135
"mila, age23, blonde, new in uk. i look sex with uk guys. if u like fun with me. text mtalk to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. help",1,0,0,1,148
"i'll see if i can swing by in a bit, got some things to take care of here firsg",0,0,0,0,79
i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person. i'll make a trip to ptbo for that. i hope everything is good with you babe and i love ya :),0,0,0,0,229
have you not finished work yet or something?,0,0,0,0,44
tomorrow i am not going to theatre. . . so i can come wherever u call me. . . tell me where and when to come tomorrow,0,0,0,0,117
well done england! get the official poly ringtone or colour flag on yer mobile! text tone or flag to 84199 now! opt-out txt eng stop. box39822 w111wx å£1.50,1,0,0,0,156
right it wasnt you who phoned it was someone with a number like yours!,0,0,0,0,70
it's ok i wun b angry. msg u aft i come home tonight.,0,0,0,0,53
i had a good time too. its nice to do something a bit different with my weekends for a change. see ya soon,0,0,0,0,106
yo sorry was in the shower sup,0,0,0,0,30
"carlos is down but i have to pick it up from him, so i'll swing by usf in a little bit",0,0,0,0,86
full heat pa:-) i have applyed oil pa.,0,0,0,0,38
i'm stuck in da middle of da row on da right hand side of da lt... ,0,0,0,0,67
have you laid your airtel line to rest?,0,0,0,0,39
hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,0,0,0,0,97
freemsg: txt: call to no: 86888 & claim your reward of 3 hours talk time to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop,1,0,0,0,144
\hey j! r u feeling any better,0,0,0,0,30
and i don't plan on staying the night but i prolly won't be back til late,0,0,0,0,73
thanx 4 puttin da fone down on me!!,0,0,0,0,35
"i need an 8th but i'm off campus atm, could i pick up in an hour or two?",0,0,0,0,72
"oh... haha... den we shld had went today too... gee, nvm la... kaiez, i dun mind goin jazz oso... scared hiphop open cant catch up... ",0,0,0,0,134
been running but only managed 5 minutes and then needed oxygen! might have to resort to the roller option!,0,0,0,0,106
we live in the next  &lt;#&gt; mins,0,0,0,0,35
y de asking like this.,0,0,0,0,22
just glad to be talking to you.,0,0,0,0,31
wat time ì_ finish?,0,0,0,0,19
sorry da. i gone mad so many pending works what to do.,0,0,0,0,54
how much you got for cleaning,0,0,0,0,29
hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0,0,0,0,101
sunshine quiz! win a super sony dvd recorder if you canname the capital of australia? text mquiz to 82277. b,1,0,0,0,108
ìï called dad oredi...,0,0,0,0,22
good. do you think you could send me some pix? i would love to see your top and bottom...,0,0,0,0,89
nvm... i'm going to wear my sport shoes anyway... i'm going to be late leh.,0,0,0,0,75
"sorry, i'll call later in meeting.",0,0,0,0,34
this is a long fuckin showr,0,0,0,0,27
"received, understood n acted upon!",0,0,0,0,34
they finally came to fix the ceiling.,0,0,0,0,37
"u need my presnts always bcz u cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'that mns prabha is'love' got it. dont mis me....""",0,0,0,0,172
jus finish blowing my hair. u finish dinner already?,0,0,0,0,52
i'm on the bus. love you,0,0,0,0,24
lol ... i knew that .... i saw him in the dollar store,0,0,0,0,54
please call our customer service representative on between 10am-9pm as you have won a guaranteed å£1000 cash or å£5000 prize!,1,0,0,1,125
todays voda numbers ending with 7634 are selected to receive a å£350 reward. if you have a match please call quoting claim code 7684 standard rates apply.,1,0,0,1,154
only saturday and sunday holiday so its very difficult:),0,0,0,0,56
everybody had fun this evening. miss you.,0,0,0,0,41
"got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",0,0,0,0,89
"i'm in a meeting, call me later at",0,0,0,0,34
oh wow thats gay. will firmware update help,0,0,0,0,43
these won't do. have to move on to morphine,0,0,0,0,43
how come i din c ì_... yup i cut my hair...,0,0,0,0,43
k k pa had your lunch aha.,0,0,0,0,26
oh ho. is this the first time u use these type of words,0,0,0,0,55
captain vijaykanth is doing comedy in captain tv..he is drunken :),0,0,0,0,66
of course. i guess god's just got me on hold right now.,0,0,0,0,55
do you hide anythiing or keeping distance from me,0,0,0,0,49
havent.,0,0,0,0,7
you are being ripped off! get your mobile content from www.clubmoby.com call poly/true/pix/ringtones/games six downloads for only 3,1,0,0,1,131
sorry i din lock my keypad.,0,0,0,0,27
did u got that persons story,0,0,0,0,28
are you planning to come chennai?,0,0,0,0,33
we tried to contact you re your reply to our offer of a video phone 750 anytime any network mins half price line rental camcorder reply or call,1,0,0,1,143
god created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. now plz dont ask y he created so much gap between legs !!!,0,0,0,0,157
we are okay. going to sleep now. later,0,0,0,0,38
"please protect yourself from e-threats. sib never asks for sensitive information like passwords,atm/sms pin thru email. never share your password with anybody.",0,0,0,0,159
"finally it has happened..! aftr decades..! beer is now cheaper than petrol! the goverment expects us to \drink\"". . . but don't \""drive \""""",0,0,0,0,139
a å£400 xmas reward is waiting for you! our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. just call ,1,0,0,1,146
where r e meeting tmr?,0,0,0,0,22
lol yes. but it will add some spice to your day.,0,0,0,0,48
hope you are having a great day.,0,0,0,0,32
our prasanth ettans mother passed away last night. just pray for her and family.,0,0,0,0,80
"k, i'll work something out",0,0,0,0,26
private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call identifier code: 48922 expires 21/11/04,1,0,0,1,124
this message is from a great doctor in india:-): 1) do not drink appy fizz. it contains cancer causing age,0,0,0,0,106
i cant pick the phone right now. pls send a message,0,0,0,0,51
you call him and tell now infront of them. call him now.,0,0,0,0,56
ok no prob...,0,0,0,0,13
ladies first and genus second k .,0,0,0,0,33
no. yes please. been swimming?,0,0,0,0,30
mum not going robinson already.,0,0,0,0,31
ok set let u noe e details later...,0,0,0,0,35
not..tel software name..,0,0,0,0,24
i send the print  outs da.,0,0,0,0,26
im realy soz imat my mums 2nite what about 2moro ,0,0,0,0,49
"when i was born, god said, \oh no! another idiot\"". when you were born",0,0,0,0,70
"i didnt get ur full msg..sometext is missing, send it again",0,0,0,0,59
"probably not, i'm almost out of gas and i get some cash tomorrow",0,0,0,0,64
"customer service announcement. we recently tried to make a delivery to you but were unable to do so, please call to re-schedule. ref:9280114",1,0,0,1,140
i forgot 2 ask ì_ all smth.. there's a card on da present lei... how? ìï all want 2 write smth or sign on it?,0,0,0,0,109
i'm leaving my house now.,0,0,0,0,25
"hi babe its chloe, how r u? i was smashed on saturday night, it was great! how was your weekend? u been missing me? sp visionsms.com text stop to stop 150p/text",1,0,0,0,160
ìï ready then call me...,0,0,0,0,24
wewa is 130. iriver 255. all 128 mb.,0,0,0,0,36
it is a good thing i'm now getting the connection to bw,0,0,0,0,55
sry da..jst nw only i came to home..,0,0,0,0,36
"that's cool he'll be here all night, lemme know when you're around",0,0,0,0,66
are you staying in town ?,0,0,0,0,25
"haha yeah, 2 oz is kind of a shitload",0,0,0,0,37
ok u can take me shopping when u get paid =d,0,0,0,0,44
"my life means a lot to me, not because i love my life, but because i love the people in my life, the world calls them friends, i call them my world:-).. ge:-)..",0,0,0,0,160
"alright we'll bring it to you, see you in like  &lt;#&gt;  mins",0,0,0,0,63
but pls dont play in others life.,0,0,0,0,33
eatin my lunch...,0,0,0,0,17
hmmm.but you should give it on one day..,0,0,0,0,40
"didn't try, g and i decided not to head out",0,0,0,0,43
ok no prob,0,0,0,0,10
surly ill give it to you:-) while coming to review.,0,0,0,0,51
"by march ending, i should be ready. but will call you for sure. the problem is that my capital never complete. how far with you. how's work and the ladies",0,0,0,0,154
tessy..pls do me a favor. pls convey my birthday wishes to nimya..pls dnt forget it. today is her birthday shijas,0,0,0,0,113
pls give her the food preferably pap very slowly with loads of sugar. you can take up to an hour to give it. and then some water. very very slowly.,0,0,0,0,147
"urgent! your mobile no was awarded a å£2,000 bonus caller prize on 02/09/03! this is our 2nd attempt to contact you! call box95qu",1,0,0,2,129
a guy who gets used but is too dumb to realize it.,0,0,0,0,50
"okey dokey, iû÷ll be over in a bit just sorting some stuff out.",0,0,0,0,64
don no da:)whats you plan?,0,0,0,0,26
